
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

i, k, frequency, d1, d1, i2s_fft_buf[k]
393,196,12569.13867,-1501,FFFFFA23,1542.97631
395,197,12633.26660,-1503,FFFFFA21,1523.35754
397,198,12697.39453,-1505,FFFFFA1F,1543.91491
399,199,12761.52343,-1505,FFFFFA1F,1542.46520
401,200,12825.65136,-1506,FFFFFA1E,1535.52050
403,201,12889.77929,-1506,FFFFFA1E,1532.47326
405,202,12953.90820,-1506,FFFFFA1E,1557.63000
407,203,13018.03613,-1507,FFFFFA1D,1543.50341
409,204,13082.16406,-1510,FFFFFA1A,1530.29858
411,205,13146.29296,-1512,FFFFFA18,1536.93530
413,206,13210.42089,-1513,FFFFFA17,1546.02722
415,207,13274.54882,-1516,FFFFFA14,1537.78173
417,208,13338.67773,-1518,FFFFFA12,1535.79614
419,209,13402.80566,-1519,FFFFFA11,1553.00634
421,210,13466.93359,-1521,FFFFFA0F,1542.25927
423,211,13531.06250,-1521,FFFFFA0F,1522.69055
425,212,13595.19042,-1522,FFFFFA0E,1557.09985
427,213,13659.31835,-1521,FFFFFA0F,1531.35229
429,214,13723.44726,-1522,FFFFFA0E,1531.40832
431,215,13787.57519,-1522,FFFFFA0E,1528.93872
433,216,13851.70312,-1523,FFFFFA0D,1547.91992
435,217,13915.83203,-1527,FFFFFA09,1538.52050
437,218,13979.95996,-1531,FFFFFA05,1531.03088
439,219,14044.08789,-1534,FFFFFA02,1539.55053
441,220,14108.21679,-1536,FFFFFA00,1541.25561
443,221,14172.34472,-1538,FFFFF9FE,1536.43371
445,222,14236.47265,-1539,FFFFF9FD,1532.56201
447,223,14300.60156,-1541,FFFFF9FB,1550.49145
449,224,14364.72949,-1544,FFFFF9F8,1545.16137
451,225,14428.85742,-1546,FFFFF9F6,1527.16772
453,226,14492.98632,-1548,FFFFF9F4,1537.85449
455,227,14557.11425,-1550,FFFFF9F2,1540.77319
457,228,14621.24218,-1552,FFFFF9F0,1534.59130
459,229,14685.37109,-1554,FFFFF9EE,1533.24084
461,230,14749.49902,-1557,FFFFF9EB,1549.91271
463,231,14813.62695,-1558,FFFFF9EA,1534.70507
465,232,14877.75585,-1559,FFFFF9E9,1525.88574
467,233,14941.88378,-1560,FFFFF9E8,1534.37402
469,234,15006.01171,-1561,FFFFF9E7,1540.86047
471,235,15070.14062,-1563,FFFFF9E5,1535.36938
473,236,15134.26855,-1565,FFFFF9E3,1530.92089
475,237,15198.39648,-1567,FFFFF9E1,1556.25463
477,238,15262.52539,-1570,FFFFF9DE,1539.87292
479,239,15326.65332,-1572,FFFFF9DC,1529.35522
481,240,15390.78125,-1574,FFFFF9DA,1545.12561
483,241,15454.91015,-1574,FFFFF9DA,1535.11889
485,242,15519.03808,-1575,FFFFF9D9,1535.99633
487,243,15583.16601,-1576,FFFFF9D8,1534.74206
489,244,15647.29492,-1576,FFFFF9D8,1548.57006
491,245,15711.42285,-1578,FFFFF9D6,1545.66271
493,246,15775.55078,-1580,FFFFF9D4,1523.20715
495,247,15839.67968,-1582,FFFFF9D2,1544.84265
497,248,15903.80761,-1583,FFFFF9D1,1540.70751
499,249,15967.93554,-1584,FFFFF9D0,1529.79614
i, k, frequency, d1, d1, i2s_fft_buf[k]
1,0,0.00000,-1563,FFFFF9E5,0.00000
3,1,64.12825,-1564,FFFFF9E4,2627.43920
5,2,128.25651,-1565,FFFFF9E3,1652.46826
7,3,192.38476,-1566,FFFFF9E2,1143.10253
9,4,256.51303,-1565,FFFFF9E3,2068.92871
11,5,320.64129,-1562,FFFFF9E6,1798.65222
13,6,384.76953,-1559,FFFFF9E9,1422.86694
15,7,448.89779,-1557,FFFFF9EB,1789.09716
17,8,513.02606,-1554,FFFFF9EE,2068.36547
19,9,577.15429,-1554,FFFFF9EE,1405.22619
21,10,641.28259,-1556,FFFFF9EC,1467.54663
23,11,705.41082,-1558,FFFFF9EA,1756.64465
25,12,769.53906,-1561,FFFFF9E7,1735.07336
27,13,833.66735,-1563,FFFFF9E5,2004.17663
29,14,897.79559,-1564,FFFFF9E4,1463.86206
31,15,961.92382,-1564,FFFFF9E4,1602.63415
33,16,1026.05212,-1564,FFFFF9E4,1577.58300
35,17,1090.18041,-1563,FFFFF9E5,1310.05004
37,18,1154.30859,-1564,FFFFF9E4,1364.18750
39,19,1218.43688,-1566,FFFFF9E2,1619.88745
41,20,1282.56518,-1568,FFFFF9E0,1824.14514
43,21,1346.69335,-1571,FFFFF9DD,1944.72778
45,22,1410.82165,-1573,FFFFF9DB,1773.66223
47,23,1474.94995,-1573,FFFFF9DB,1776.07861
49,24,1539.07812,-1571,FFFFF9DD,1737.33154
51,25,1603.20642,-1566,FFFFF9E2,1747.53588
53,26,1667.33471,-1559,FFFFF9E9,1678.34240
55,27,1731.46289,-1553,FFFFF9EF,1512.66015
57,28,1795.59118,-1546,FFFFF9F6,1550.00073
59,29,1859.71948,-1540,FFFFF9FC,1625.94018
61,30,1923.84765,-1537,FFFFF9FF,1554.97351
63,31,1987.97595,-1537,FFFFF9FF,1508.38049
65,32,2052.10424,-1540,FFFFF9FC,1514.80273
67,33,2116.23242,-1545,FFFFF9F7,1744.49670
69,34,2180.36083,-1549,FFFFF9F3,1314.52160
71,35,2244.48901,-1554,FFFFF9EE,1452.77880
73,36,2308.61718,-1557,FFFFF9EB,1465.07873
75,37,2372.74560,-1558,FFFFF9EA,1634.82580
77,38,2436.87377,-1558,FFFFF9EA,1523.70214
79,39,2501.00195,-1559,FFFFF9E9,1613.72094
81,40,2565.13037,-1560,FFFFF9E8,1639.24719
83,41,2629.25854,-1561,FFFFF9E7,1538.17993
85,42,2693.38671,-1562,FFFFF9E6,1667.84277
87,43,2757.51513,-1565,FFFFF9E3,1841.03234
89,44,2821.64331,-1566,FFFFF9E2,1588.47888
91,45,2885.77148,-1567,FFFFF9E1,1494.66687
93,46,2949.89990,-1569,FFFFF9DF,1543.41552
95,47,3014.02807,-1568,FFFFF9E0,1562.97119
97,48,3078.15625,-1566,FFFFF9E2,1421.03137
99,49,3142.28466,-1563,FFFFF9E5,1370.00427
101,50,3206.41284,-1560,FFFFF9E8,1586.31628
103,51,3270.54101,-1558,FFFFF9EA,1580.32543
105,52,3334.66943,-1555,FFFFF9ED,1455.92041
107,53,3398.79760,-1552,FFFFF9F0,1495.80041
109,54,3462.92578,-1552,FFFFF9F0,1567.74731
111,55,3527.05419,-1551,FFFFF9F1,1550.60913
113,56,3591.18237,-1552,FFFFF9F0,1548.15539
115,57,3655.31054,-1554,FFFFF9EE,1566.76367
117,58,3719.43896,-1556,FFFFF9EC,1532.65747
119,59,3783.56713,-1558,FFFFF9EA,1528.85986
121,60,3847.69531,-1560,FFFFF9E8,1563.62487
123,61,3911.82373,-1562,FFFFF9E6,1555.79370
125,62,3975.95190,-1563,FFFFF9E5,1527.46166
127,63,4040.08007,-1563,FFFFF9E5,1522.42773
129,64,4104.20849,-1564,FFFFF9E4,1575.18041
131,65,4168.33691,-1565,FFFFF9E3,1548.95849
133,66,4232.46484,-1566,FFFFF9E2,1531.42114
135,67,4296.59326,-1567,FFFFF9E1,1573.65917
137,68,4360.72167,-1568,FFFFF9E0,1556.68261
139,69,4424.84960,-1569,FFFFF9DF,1521.39038
141,70,4488.97802,-1569,FFFFF9DF,1560.67260
143,71,4553.10644,-1568,FFFFF9E0,1578.00024
