0,64073,FA49
633,-137691136,F7CB0000,63435,F7CB
635,-137789440,F7C98000,63433,F7C9
637,-137953280,F7C70000,63431,F7C7
639,-112640000,F9494000,63817,F949
641,-114343936,F92F4000,63791,F92F
643,-116015104,F915C000,63765,F915
645,-117473280,F8FF8000,63743,F8FF
647,-118996992,F8E84000,63720,F8E8
649,-120766464,F8CD4000,63693,F8CD
651,-122503168,F8B2C000,63666,F8B2
653,-124469248,F894C000,63636,F894
655,-126337024,F8784000,63608,F878
657,-127975424,F85F4000,63583,F85F
659,-88686592,FAB6C000,64182,FAB6
661,-90161152,FAA04000,64160,FAA0
663,-91570176,FA8AC000,64138,FA8A
665,-92782592,FA784000,64120,FA78
667,-94011392,FA658000,64101,FA65
669,-95600640,FA4D4000,64077,FA4D
671,-97501184,FA304000,64048,FA30
673,-99713024,FA0E8000,64014,FA0E
675,-101744640,F9EF8000,63983,F9EF
677,-103628800,F9D2C000,63954,F9D2
679,-105791488,F9B1C000,63921,F9B1
681,-95092736,FA550000,64085,FA55
683,-93175808,FA724000,64114,FA72
685,-91537408,FA8B4000,64139,FA8B
687,-90374144,FA9D0000,64157,FA9D
689,-89587712,FAA90000,64169,FAA9
691,-88899584,FAB38000,64179,FAB3
693,-88326144,FABC4000,64188,FABC
695,-87834624,FAC3C000,64195,FAC3
697,-87261184,FACC8000,64204,FACC
699,-86884352,FAD24000,64210,FAD2
701,-121307136,F8C50000,63685,F8C5
703,-118931456,F8E94000,63721,F8E9
705,-116473856,F90EC000,63758,F90E
707,-114393088,F92E8000,63790,F92E
709,-112738304,F947C000,63815,F947
711,-110936064,F9634000,63843,F963
713,-109019136,F9808000,63872,F980
715,-106954752,F9A00000,63904,F9A0
717,-104955904,F9BE8000,63934,F9BE
719,-103219200,F9D90000,63961,F9D9
721,-101351424,F9F58000,63989,F9F5
723,-137854976,F7C88000,63432,F7C8
725,-136888320,F7D74000,63447,F7D7
727,-135790592,F7E80000,63464,F7E8
729,-134627328,F7F9C000,63481,F7F9
731,-133644288,F808C000,63496,F808
733,-132808704,F8158000,63509,F815
735,-131842048,F8244000,63524,F824
737,-130613248,F8370000,63543,F837
739,-129089536,F84E4000,63566,F84E
741,-127352832,F868C000,63592,F868
743,-129794048,F8438000,63555,F843
745,-131022848,F830C000,63536,F830
747,-131825664,F8248000,63524,F824
749,-132857856,F814C000,63508,F814
751,-133726208,F8078000,63495,F807
753,-134610944,F7FA0000,63482,F7FA
755,-135741440,F7E8C000,63464,F7E8
757,-136511488,F7DD0000,63453,F7DD
759,-137052160,F7D4C000,63444,F7D4
761,-137560064,F7CD0000,63437,F7CD
763,-106446848,F9A7C000,63911,F9A7
765,-109002752,F980C000,63872,F980
767,-111230976,F95EC000,63838,F95E
769,-113213440,F9408000,63808,F940
771,-114802688,F9284000,63784,F928
773,-116244480,F9124000,63762,F912
775,-117784576,F8FAC000,63738,F8FA
777,-119504896,F8E08000,63712,F8E0
779,-121339904,F8C48000,63684,F8C4
781,-123027456,F8AAC000,63658,F8AA
783,-124846080,F88F0000,63631,F88F
785,-87572480,FAC7C000,64199,FAC7
787,-88457216,FABA4000,64186,FABA
789,-89833472,FAA54000,64165,FAA5
791,-91389952,FA8D8000,64141,FA8D
793,-92848128,FA774000,64119,FA77
795,-94093312,FA644000,64100,FA64
797,-95404032,FA504000,64080,FA50
799,-97009664,FA37C000,64055,FA37
801,-98975744,FA19C000,64025,FA19
803,-101122048,F9F90000,63993,F9F9
805,-100253696,FA064000,64006,FA06
807,-98091008,FA274000,64039,FA27
809,-95649792,FA4C8000,64076,FA4C
811,-93634560,FA6B4000,64107,FA6B
813,-91815936,FA870000,64135,FA87
815,-90292224,FA9E4000,64158,FA9E
817,-89292800,FAAD8000,64173,FAAD
819,-88506368,FAB98000,64185,FAB9
821,-87883776,FAC30000,64195,FAC3
823,-87359488,FACB0000,64203,FACB
825,-86753280,FAD44000,64212,FAD4
827,-125861888,F87F8000,63615,F87F
829,-123600896,F8A20000,63650,F8A2
831,-121077760,F8C88000,63688,F8C8
833,-118571008,F8EEC000,63726,F8EE
835,-116097024,F9148000,63764,F914
837,-114262016,F9308000,63792,F930
839,-112721920,F9480000,63816,F948
841,-110952448,F9630000,63843,F963
843,-109068288,F97FC000,63871,F97F
845,-106905600,F9A0C000,63904,F9A0
847,-137609216,F7CC4000,63436,F7CC
849,-137740288,F7CA4000,63434,F7CA
851,-137789440,F7C98000,63433,F7C9
853,-137150464,F7D34000,63443,F7D3
855,-136216576,F7E18000,63457,F7E1
857,-135364608,F7EE8000,63470,F7EE
859,-134299648,F7FEC000,63486,F7FE
861,-133447680,F80BC000,63499,F80B
863,-132644864,F8180000,63512,F818
865,-131481600,F829C000,63529,F829
867,-130252800,F83C8000,63548,F83C
869,-126697472,F872C000,63602,F872
871,-128270336,F85AC000,63578,F85A
873,-129990656,F8408000,63552,F840
875,-130990080,F8314000,63537,F831
877,-131514368,F8294000,63529,F829
879,-132628480,F8184000,63512,F818
881,-133562368,F80A0000,63498,F80A
883,-134397952,F7FD4000,63485,F7FD
885,-135544832,F7EBC000,63467,F7EB
887,-136380416,F7DF0000,63455,F7DF
889,-103202816,F9D94000,63961,F9D9
891,-105234432,F9BA4000,63930,F9BA
893,-107642880,F9958000,63893,F995
895,-110133248,F96F8000,63855,F96F
897,-112410624,F94CC000,63820,F94C
899,-114442240,F92DC000,63789,F92D
901,-115998720,F9160000,63766,F916
903,-117325824,F901C000,63745,F901
905,-118849536,F8EA8000,63722,F8EA
907,-120504320,F8D14000,63697,F8D1
909,-87474176,FAC94000,64201,FAC9
911,-86900736,FAD20000,64210,FAD2
913,-86622208,FAD64000,64214,FAD6
915,-86802432,FAD38000,64211,FAD3
917,-87572480,FAC7C000,64199,FAC7
919,-88965120,FAB28000,64178,FAB2
921,-90554368,FA9A4000,64154,FA9A
923,-91848704,FA868000,64134,FA86
925,-93061120,FA740000,64116,FA74
927,-94519296,FA5DC000,64093,FA5D
929,-96190464,FA444000,64068,FA44
931,-104382464,F9C74000,63943,F9C7
933,-102678528,F9E14000,63969,F9E1
935,-100745216,F9FEC000,63998,F9FE
937,-98451456,FA21C000,64033,FA21
939,-96141312,FA450000,64069,FA45
941,-94093312,FA644000,64100,FA64
943,-92307456,FA7F8000,64127,FA7F
945,-90816512,FA964000,64150,FA96
947,-89751552,FAA68000,64166,FAA6
949,-88997888,FAB20000,64178,FAB2
951,-88473600,FABA0000,64186,FABA
953,-128434176,F8584000,63576,F858
955,-126877696,F8700000,63600,F870
957,-125157376,F88A4000,63626,F88A
959,-122929152,F8AC4000,63660,F8AC
961,-120471552,F8D1C000,63697,F8D1
963,-118063104,F8F68000,63734,F8F6
965,-115785728,F9194000,63769,F919
967,-113754112,F9384000,63800,F938
969,-112066560,F9520000,63826,F952
971,-110395392,F96B8000,63851,F96B
973,-137117696,F7D3C000,63443,F7D3
975,-137314304,F7D0C000,63440,F7D0
977,-137871360,F7C84000,63432,F7C8
979,-138133504,F7C44000,63428,F7C4
981,-137887744,F7C80000,63432,F7C8
983,-137396224,F7CF8000,63439,F7CF
985,-136445952,F7DE0000,63454,F7DE
987,-135217152,F7F0C000,63472,F7F0
989,-134184960,F8008000,63488,F800
991,-133218304,F80F4000,63503,F80F
993,-121847808,F8BCC000,63676,F8BC
995,-123781120,F89F4000,63647,F89F
997,-125976576,F87DC000,63613,F87D
999,-127565824,F8658000,63589,F865
1001,-129138688,F84D8000,63565,F84D
1003,-130711552,F8358000,63541,F835
1005,-131383296,F82B4000,63531,F82B
1007,-132366336,F81C4000,63516,F81C
1009,-133578752,F809C000,63497,F809
1011,-134234112,F7FFC000,63487,F7FF
1013,-135462912,F7ED0000,63469,F7ED
1015,-98320384,FA23C000,64035,FA23
1017,-100499456,FA028000,64002,FA02
1019,-102563840,F9E30000,63971,F9E3
1021,-104677376,F9C2C000,63938,F9C2
1023,-106905600,F9A0C000,63904,F9A0
1025,-109297664,F97C4000,63868,F97C
1027,-111673344,F9580000,63832,F958
1029,-113590272,F93AC000,63802,F93A
1031,-115228672,F921C000,63777,F921
1033,-116719616,F90B0000,63755,F90B
