891,1783,-139755520,F7AB8000
892,1785,-139804672,F7AAC000
893,1787,-138772480,F7BA8000
894,1789,-137330688,F7D08000
895,1791,-135823360,F7E78000
896,1793,-133627904,F8090000
897,1795,-130383872,F83A8000
898,1797,-126484480,F8760000
899,1799,-122175488,F8B7C000
900,1801,-118177792,F8F4C000
901,1803,-114769920,F928C000
902,1805,-111362048,F95CC000
903,1807,-107413504,F9990000
904,1809,-103038976,F9DBC000
905,1811,-98959360,FA1A0000
906,1813,-95584256,FA4D8000
907,1815,-92962816,FA758000
908,1817,-91160576,FA910000
909,1819,-90144768,FAA08000
910,1821,-89882624,FAA48000
911,1823,-91357184,FA8E0000
912,1825,-94388224,FA5FC000
913,1827,-94666752,FA5B8000
914,1829,-97665024,FA2DC000
915,1831,-101089280,F9F98000
916,1833,-105283584,F9B98000
917,1835,-109854720,F973C000
918,1837,-114311168,F92FC000
919,1839,-117751808,F8FB4000
920,1841,-120143872,F8D6C000
921,1843,-122568704,F8B1C000
922,1845,-125730816,F8818000
923,1847,-128729088,F853C000
924,1849,-130613248,F8370000
925,1851,-132055040,F8210000
926,1853,-134283264,F7FF0000
927,1855,-137068544,F7D48000
928,1857,-139034624,F7B68000
929,1859,-139706368,F7AC4000
930,1861,-139378688,F7B14000
931,1863,-138346496,F7C10000
932,1865,-137003008,F7D58000
933,1867,-135544832,F7EBC000
934,1869,-132988928,F812C000
935,1871,-129236992,F84C0000
936,1873,-125239296,F8890000
937,1875,-121208832,F8C68000
938,1877,-120438784,F8D24000
939,1879,-116621312,F90C8000
940,1881,-113082368,F9428000
941,1883,-109248512,F97D0000
942,1885,-105201664,F9BAC000
943,1887,-101089280,F9F98000
944,1889,-97353728,FA328000
945,1891,-94371840,FA600000
946,1893,-92045312,FA838000
947,1895,-90488832,FA9B4000
948,1897,-89653248,FAA80000
949,1899,-89964544,FAA34000
950,1901,-92192768,FA814000
951,1903,-95256576,FA528000
952,1905,-98123776,FA26C000
953,1907,-101728256,F9EFC000
954,1909,-106283008,F9AA4000
955,1911,-111034368,F961C000
956,1913,-115294208,F920C000
957,1915,-118456320,F8F08000
958,1917,-120668160,F8CEC000
959,1919,-123191296,F8A84000
960,1921,-126582784,F8748000
961,1923,-129449984,F848C000
962,1925,-131153920,F82EC000
963,1927,-133251072,F80EC000
964,1929,-134905856,F7F58000
965,1931,-137052160,F7D4C000
966,1933,-139198464,F7B40000
967,1935,-140886016,F79A4000
968,1937,-141459456,F7918000
969,1939,-140902400,F79A0000
970,1941,-139362304,F7B18000
971,1943,-137445376,F7CEC000
972,1945,-135299072,F7EF8000
973,1947,-132284416,F81D8000
974,1949,-128827392,F8524000
975,1951,-124928000,F88DC000
976,1953,-120815616,F8CC8000
977,1955,-116981760,F9070000
978,1957,-113246208,F9400000
979,1959,-109215744,F97D8000
980,1961,-104988672,F9BE0000
981,1963,-101023744,F9FA8000
982,1965,-97402880,FA31C000
983,1967,-94289920,FA614000
984,1969,-91701248,FA88C000
985,1971,-89882624,FAA48000
986,1973,-89079808,FAB0C000
987,1975,-89948160,FAA38000
988,1977,-90718208,FA97C000
989,1979,-93667328,FA6AC000
990,1981,-96665600,FA3D0000
991,1983,-99631104,FA0FC000
992,1985,-103694336,F9D1C000
993,1987,-108412928,F989C000
994,1989,-113049600,F9430000
995,1991,-117014528,F9068000
996,1993,-119701504,F8DD8000
997,1995,-121864192,F8BC8000
998,1997,-124846080,F88F0000
999,1999,-128352256,F8598000
